borehole_id,easting,northing,depth_m,depth_top_m,depth_bot_m,soil_layer,soil_desc,consistency,su_kpa,su_method,spt_n,unit_weight,plasticity_idx,liquid_limit,plastic_limit,water_content,source_file,notes
OW-08,675200,1521800,42.15,41.85,42.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,69,20.0,,,,19,OW-08.pdf,
OW-08,675200,1521800,44.05,43.75,44.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,47,20.1,21,38,17,24,OW-08.pdf,
OW-08,675200,1521800,45.55,45.25,45.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,37,19.8,20,39,19,23,OW-08.pdf,
OW-08,675200,1521800,47.05,46.75,47.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,51,20.0,18,36,18,17,OW-08.pdf,
OW-08,675200,1521800,48.55,48.25,48.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,47,20.2,24,40,16,17,OW-08.pdf,
OW-08,675200,1521800,50.05,49.75,50.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,61,19.9,23,44,20,20,OW-08.pdf,
OW-08,675200,1521800,51.55,51.25,51.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,49,20.1,17,36,19,21,OW-08.pdf,
OW-08,675200,1521800,53.2,52.2,54.2,FS,Firm SAND / Sandy CLAY transition (SM-SC),Medium Dense,,,18,18.9,,,,19,OW-08.pdf,Transition layer
OW-08,675200,1521800,54.95,54.65,55.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,40,20.5,,,,14,OW-08.pdf,
OW-08,675200,1521800,56.45,56.15,56.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,39,20.4,,,,14,OW-08.pdf,
OW-08,675200,1521800,57.95,57.65,58.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,49,20.1,,,,17,OW-08.pdf,
OW-08,675200,1521800,59.45,59.15,59.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,61,20.6,,,,16,OW-08.pdf,
OW-08,675200,1521800,60.95,60.65,61.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,49,20.5,,,,13,OW-08.pdf,
OW-08,675200,1521800,62.45,62.15,62.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,76,20.4,,,,16,OW-08.pdf,
OW-08,675200,1521800,63.95,63.65,64.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,52,20.3,,,,14,OW-08.pdf,
OW-09,660100,1510800,1.2,0.0,2.4,MG,Fill Material / Made Ground,Stiff,,,10,17.6,,,,32,OW-09.pdf,
OW-09,660100,1510800,3.15,2.7,3.6,VSC,Very soft to soft CLAY grey high plasticity (CH),Very Soft,6.7,ST,,15.2,45,73,27,114,OW-09.pdf,
OW-09,660100,1510800,4.65,4.2,5.1,VSC,Very soft to soft CLAY grey high plasticity (CH),Soft,16.1,ST,,15.2,41,70,29,97,OW-09.pdf,
OW-09,660100,1510800,6.15,5.7,6.6,VSC,Very soft to soft CLAY grey high plasticity (CH),Soft,19.2,ST,,14.6,58,79,22,93,OW-09.pdf,
OW-09,660100,1510800,7.65,7.2,8.1,SOC,Soft to medium CLAY grey high plasticity (CH),Soft,24.2,ST,,15.7,56,80,24,74,OW-09.pdf,
OW-09,660100,1510800,9.15,8.7,9.6,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,28.5,ST,,16.2,41,66,25,56,OW-09.pdf,
OW-09,660100,1510800,10.65,10.2,11.1,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,29.0,ST,,15.7,40,69,29,93,OW-09.pdf,
OW-09,660100,1510800,12.15,11.7,12.6,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,30.6,ST,,15.3,43,69,26,81,OW-09.pdf,
OW-09,660100,1510800,13.65,13.2,14.1,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,42.2,ST,,15.2,46,64,18,60,OW-09.pdf,
OW-09,660100,1510800,15.65,15.2,16.1,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,104.8,ST,,18.4,40,58,17,34,OW-09.pdf,
OW-09,660100,1510800,17.15,16.85,17.45,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,20,18.3,30,51,21,36,OW-09.pdf,SS sample in stiff clay
OW-09,660100,1510800,18.65,18.2,19.1,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,122.3,ST,,18.0,30,50,20,30,OW-09.pdf,
OW-09,660100,1510800,20.15,19.85,20.45,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,28,18.6,35,60,24,41,OW-09.pdf,SS sample in stiff clay
OW-09,660100,1510800,21.65,21.2,22.1,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,119.9,ST,,18.4,27,52,25,30,OW-09.pdf,
OW-09,660100,1510800,23.15,22.85,23.45,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,28,17.9,33,54,21,38,OW-09.pdf,SS sample in stiff clay
OW-09,660100,1510800,24.65,24.2,25.1,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,146.7,ST,,17.5,33,55,22,33,OW-09.pdf,
OW-09,660100,1510800,26.15,25.85,26.45,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Hard,,,31,18.4,42,62,20,26,OW-09.pdf,SS sample in stiff clay
OW-09,660100,1510800,27.45,27.15,27.75,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,33,19.3,,,,19,OW-09.pdf,
OW-09,660100,1510800,28.95,28.65,29.25,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,33,20.0,,,,17,OW-09.pdf,
OW-09,660100,1510800,30.45,30.15,30.75,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,38,20.3,,,,16,OW-09.pdf,
OW-09,660100,1510800,31.95,31.65,32.25,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,39,19.9,,,,19,OW-09.pdf,
OW-09,660100,1510800,33.45,33.15,33.75,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,45,19.5,,,,18,OW-09.pdf,
OW-09,660100,1510800,34.95,34.65,35.25,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,52,20.4,,,,17,OW-09.pdf,
OW-09,660100,1510800,36.45,36.15,36.75,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,53,19.6,,,,14,OW-09.pdf,
OW-09,660100,1510800,37.95,37.65,38.25,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,55,20.1,,,,15,OW-09.pdf,
OW-09,660100,1510800,39.45,39.15,39.75,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,54,19.4,,,,20,OW-09.pdf,
OW-09,660100,1510800,41.55,41.25,41.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,32,20.2,17,36,19,19,OW-09.pdf,
OW-09,660100,1510800,43.05,42.75,43.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Very Stiff,,,25,20.1,28,43,15,20,OW-09.pdf,
OW-09,660100,1510800,44.55,44.25,44.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,41,19.9,24,39,15,22,OW-09.pdf,
OW-09,660100,1510800,46.05,45.75,46.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,56,19.8,18,40,22,21,OW-09.pdf,
OW-09,660100,1510800,47.55,47.25,47.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,48,19.9,22,41,19,23,OW-09.pdf,
OW-09,660100,1510800,49.05,48.75,49.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,45,20.3,18,38,20,19,OW-09.pdf,
OW-09,660100,1510800,50.55,50.25,50.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,50,20.0,17,35,18,23,OW-09.pdf,
OW-09,660100,1510800,52.05,51.75,52.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,71,20.1,19,37,18,23,OW-09.pdf,
OW-09,660100,1510800,53.55,53.25,53.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,75,20.0,22,39,17,22,OW-09.pdf,
OW-09,660100,1510800,55.15,54.6,55.7,FS,Firm SAND / Sandy CLAY transition (SM-SC),Medium Dense,,,27,18.1,,,,21,OW-09.pdf,Transition layer
OW-09,660100,1510800,56.45,56.15,56.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,45,20.0,,,,16,OW-09.pdf,
OW-09,660100,1510800,57.95,57.65,58.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,51,20.6,,,,12,OW-09.pdf,
OW-09,660100,1510800,59.45,59.15,59.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,69,20.5,,,,14,OW-09.pdf,
OW-09,660100,1510800,60.95,60.65,61.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,67,20.6,,,,17,OW-09.pdf,
OW-09,660100,1510800,62.45,62.15,62.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,66,20.1,,,,18,OW-09.pdf,
OW-09,660100,1510800,63.95,63.65,64.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,58,20.6,,,,17,OW-09.pdf,
OW-09,660100,1510800,65.45,65.15,65.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,58,20.6,,,,17,OW-09.pdf,
OW-10,650300,1537900,1.25,0.0,2.5,MG,Fill Material / Made Ground,Stiff,,,9,17.2,,,,20,OW-10.pdf,
OW-10,650300,1537900,3.25,2.8,3.7,VSC,Very soft to soft CLAY grey high plasticity (CH),Very Soft,8.4,ST,,14.6,53,83,30,98,OW-10.pdf,
OW-10,650300,1537900,4.75,4.3,5.2,VSC,Very soft to soft CLAY grey high plasticity (CH),Very Soft,13.7,ST,,14.9,62,88,25,84,OW-10.pdf,
OW-10,650300,1537900,6.25,5.8,6.7,VSC,Very soft to soft CLAY grey high plasticity (CH),Soft,19.3,ST,,14.9,67,87,20,79,OW-10.pdf,
OW-10,650300,1537900,7.75,7.3,8.2,VSC,Very soft to soft CLAY grey high plasticity (CH),Soft,20.9,ST,,14.4,58,83,25,96,OW-10.pdf,
OW-10,650300,1537900,9.25,8.8,9.7,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,25.5,ST,,15.7,51,73,22,72,OW-10.pdf,
OW-10,650300,1537900,10.75,10.3,11.2,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,40.0,ST,,15.9,51,74,24,66,OW-10.pdf,
OW-10,650300,1537900,12.25,11.8,12.7,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,33.4,ST,,15.5,55,77,21,53,OW-10.pdf,
OW-10,650300,1537900,13.75,13.3,14.2,SOC,Soft to medium CLAY grey high plasticity (CH),Medium,34.5,ST,,15.8,62,87,25,64,OW-10.pdf,
OW-10,650300,1537900,15.55,15.1,16.0,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Stiff,65.5,ST,,18.1,28,47,20,29,OW-10.pdf,
OW-10,650300,1537900,17.05,16.75,17.35,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,25,18.4,35,54,20,35,OW-10.pdf,SS sample in stiff clay
OW-10,650300,1537900,18.55,18.1,19.0,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,115.3,ST,,18.2,29,51,22,25,OW-10.pdf,
OW-10,650300,1537900,20.05,19.75,20.35,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,22,17.9,28,48,20,41,OW-10.pdf,SS sample in stiff clay
OW-10,650300,1537900,21.55,21.1,22.0,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,117.3,ST,,18.6,38,55,17,38,OW-10.pdf,
OW-10,650300,1537900,23.05,22.75,23.35,SC,Stiff to very stiff CLAY light grey to grey high plasticity (CH),Very Stiff,,,26,17.6,30,48,19,36,OW-10.pdf,SS sample in stiff clay
OW-10,650300,1537900,24.15,23.85,24.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,41,19.9,,,,16,OW-10.pdf,
OW-10,650300,1537900,25.65,25.35,25.95,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,32,19.9,,,,13,OW-10.pdf,
OW-10,650300,1537900,27.15,26.85,27.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Medium Dense,,,29,19.5,,,,18,OW-10.pdf,
OW-10,650300,1537900,28.65,28.35,28.95,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,43,19.8,,,,17,OW-10.pdf,
OW-10,650300,1537900,30.15,29.85,30.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Dense,,,35,19.7,,,,13,OW-10.pdf,
OW-10,650300,1537900,31.65,31.35,31.95,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,53,19.8,,,,17,OW-10.pdf,
OW-10,650300,1537900,33.15,32.85,33.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,53,19.9,,,,17,OW-10.pdf,
OW-10,650300,1537900,34.65,34.35,34.95,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,56,19.6,,,,14,OW-10.pdf,
OW-10,650300,1537900,36.15,35.85,36.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,59,20.2,,,,19,OW-10.pdf,
OW-10,650300,1537900,37.65,37.35,37.95,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,59,20.0,,,,16,OW-10.pdf,
OW-10,650300,1537900,39.15,38.85,39.45,SS,Dense to very dense silty SAND grey fine to medium grained (SM),Very Dense,,,65,19.6,,,,17,OW-10.pdf,
OW-10,650300,1537900,41.05,40.75,41.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,51,20.3,30,47,17,19,OW-10.pdf,
OW-10,650300,1537900,42.55,42.25,42.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,40,20.2,18,39,21,19,OW-10.pdf,
OW-10,650300,1537900,44.05,43.75,44.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,54,20.3,14,34,20,20,OW-10.pdf,
OW-10,650300,1537900,45.55,45.25,45.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,55,20.0,21,42,20,13,OW-10.pdf,
OW-10,650300,1537900,47.05,46.75,47.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,39,20.1,18,39,21,22,OW-10.pdf,
OW-10,650300,1537900,48.55,48.25,48.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,47,20.2,18,36,19,19,OW-10.pdf,
OW-10,650300,1537900,50.05,49.75,50.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,62,19.8,20,34,15,27,OW-10.pdf,
OW-10,650300,1537900,51.55,51.25,51.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,56,19.9,17,34,18,20,OW-10.pdf,
OW-10,650300,1537900,53.05,52.75,53.35,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,71,20.1,24,42,18,21,OW-10.pdf,
OW-10,650300,1537900,54.55,54.25,54.85,MSC,Hard silty CLAY light grey to grey low plasticity (CL),Hard,,,79,20.1,27,42,15,23,OW-10.pdf,
OW-10,650300,1537900,55.2,54.7,55.7,FS,Firm SAND / Sandy CLAY transition (SM-SC),Medium Dense,,,23,19.4,,,,14,OW-10.pdf,Transition layer
OW-10,650300,1537900,56.45,56.15,56.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,49,20.5,,,,15,OW-10.pdf,
OW-10,650300,1537900,57.95,57.65,58.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,47,20.5,,,,16,OW-10.pdf,
OW-10,650300,1537900,59.45,59.15,59.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,54,20.4,,,,15,OW-10.pdf,
OW-10,650300,1537900,60.95,60.65,61.25,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Very Dense,,,53,20.5,,,,14,OW-10.pdf,
OW-10,650300,1537900,62.45,62.15,62.75,SS,Dense to very dense SAND with silt grey fine to medium grained (SM SP-SM),Dense,,,44,20.8,,,,11,OW-10.pdf,
